Fecha,Hora,Noroeste ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noroeste PM25,Noreste ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Noreste PM25,Centro ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Centro PM25,Suroeste ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Suroeste PM25,Sureste ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,Sureste PM25
16/03/2020,20,21,36,11,2,63,67,21,32,9,2,57,66,21,26,10,3,45,59,24,14,9,2,57,60,25,20,7,3,64,66
16/03/2020,21,18,36,14,2,63,68,19,32,9,2,54,66,21,26,10,2,45,59,22,14,10,2,55,59,22,20,9,3,63,64
16/03/2020,22,14,36,16,2,63,69,20,32,14,2,52,65,22,26,11,2,43,59,21,14,10,2,54,58,20,20,11,3,58,63
16/03/2020,23,13,36,14,2,65,72,14,32,17,3,52,65,14,26,16,3,41,59,21,14,11,2,51,58,14,20,15,3,55,62
16/03/2020,24,11,36,14,2,63,71,14,32,15,3,54,65,14,26,18,3,41,58,26,14,13,2,50,58,9,20,19,3,55,62
17/03/2020,1,12,36,15,2,61,70,21,32,17,3,52,65,11,26,20,2,41,59,15,16,11,2,49,58,7,20,18,3,55,62
17/03/2020,2,11,36,12,2,60,68,11,32,14,3,52,66,9,26,18,3,40,59,21,16,11,2,48,57,11,20,14,3,55,62
17/03/2020,3,12,36,14,2,58,67,9,30,15,4,52,66,9,26,18,3,40,59,24,16,14,2,48,57,16,20,14,3,54,63
17/03/2020,4,11,32,17,3,58,68,8,24,15,4,52,67,8,24,17,3,41,59,29,14,9,2,46,57,8,20,13,3,52,63
17/03/2020,5,9,28,16,3,58,68,4,20,14,4,51,67,6,20,16,4,40,59,31,14,16,2,45,56,5,20,14,3,51,63
17/03/2020,6,4,24,16,3,58,68,2,18,12,4,51,66,1,20,18,4,40,58,31,14,20,2,44,56,2,20,15,4,51,63
17/03/2020,7,1,20,16,4,57,66,1,16,13,4,52,67,1,18,19,5,40,58,20,14,21,3,41,55,2,20,14,5,50,63
17/03/2020,8,3,18,16,5,57,67,2,14,16,5,52,67,3,14,19,5,40,58,9,14,20,4,41,55,2,18,14,7,51,63
17/03/2020,9,9,16,19,5,57,65,8,12,22,7,54,67,6,12,24,6,40,58,16,10,18,4,41,55,10,14,22,8,54,64
17/03/2020,10,13,14,27,6,57,65,17,10,25,9,55,66,15,10,29,7,40,57,21,8,18,5,41,55,21,10,24,9,54,65
17/03/2020,11,26,12,24,7,57,65,29,8,21,9,60,66,27,8,24,7,40,57,32,6,12,5,41,54,32,8,17,10,52,66
17/03/2020,12,32,12,22,7,57,65,43,8,14,9,60,66,39,8,20,7,40,56,44,4,13,5,40,53,43,8,14,10,51,66
17/03/2020,13,44,10,12,8,57,65,51,6,9,9,60,66,44,8,11,7,39,56,57,4,11,5,40,53,49,8,9,9,51,65
17/03/2020,14,71,10,11,8,55,63,55,6,6,9,58,66,82,8,12,7,39,56,63,4,8,5,40,54,59,6,7,8,51,64
17/03/2020,15,90,8,9,6,54,63,51,6,5,7,58,65,104,8,11,6,39,56,71,4,10,5,41,54,65,6,6,7,50,64
17/03/2020,16,49,8,11,5,55,64,49,6,5,5,58,63,110,6,11,5,39,57,86,4,10,4,41,54,59,6,6,5,50,63
17/03/2020,17,43,8,10,4,52,65,46,6,6,4,57,63,59,6,13,5,39,57,104,4,10,4,40,55,50,6,10,3,49,63
17/03/2020,18,36,8,16,4,50,65,41,6,13,3,48,64,39,6,20,4,39,58,86,4,11,3,40,56,61,6,20,2,46,63
17/03/2020,19,29,10,17,3,49,64,37,6,18,2,48,63,36,8,24,4,36,59,50,4,12,3,40,56,55,6,28,2,49,64
17/03/2020,20,31,10,16,3,49,64,39,6,14,2,52,63,42,8,18,4,38,60,50,4,13,3,40,56,55,6,18,2,50,64
17/03/2020,21,20,10,14,3,50,64,26,8,18,2,57,63,33,8,18,4,39,61,39,4,14,3,40,57,41,6,25,3,52,65
17/03/2020,22,13,10,13,3,51,64,21,8,14,3,57,65,20,8,22,5,40,62,33,4,18,3,40,57,34,6,25,4,57,66
17/03/2020,23,14,10,14,4,52,64,16,8,23,4,55,66,14,8,21,5,44,63,21,4,15,3,41,58,24,6,25,5,58,68
17/03/2020,24,11,10,17,4,52,63,11,8,28,5,57,66,11,8,22,5,45,63,16,4,16,3,43,59,22,6,26,5,60,69
18/03/2020,1,9,10,15,4,52,64,11,8,26,5,57,67,10,8,19,5,46,64,18,4,16,3,43,59,16,6,23,5,61,70
18/03/2020,2,10,10,13,4,54,63,9,8,20,5,58,68,9,8,14,5,48,64,29,4,13,3,44,60,14,6,20,5,61,71
18/03/2020,3,9,10,15,4,54,65,13,8,16,5,58,69,5,8,13,5,48,64,34,4,13,4,44,61,15,6,20,5,61,71
18/03/2020,4,9,10,13,4,55,65,12,8,15,5,57,70,3,8,15,5,48,64,31,4,13,4,45,61,21,6,18,5,63,72
18/03/2020,5,6,10,15,4,55,64,6,8,15,5,57,70,1,8,16,5,48,64,31,4,13,4,46,62,15,6,17,5,65,73
18/03/2020,6,1,10,14,4,57,64,1,8,14,5,58,70,1,8,20,5,49,65,29,4,16,3,48,63,8,6,16,5,65,73
18/03/2020,7,1,10,15,5,55,64,1,8,15,5,61,71,1,8,21,5,49,65,24,4,25,3,50,64,6,6,19,6,65,74
18/03/2020,8,1,10,17,6,57,63,4,8,16,6,61,71,1,8,25,6,49,66,21,4,26,4,51,64,3,6,18,6,67,73
18/03/2020,9,7,10,23,7,60,64,7,8,20,8,63,72,6,8,30,7,50,67,22,4,19,4,51,65,11,6,23,8,68,73
18/03/2020,10,16,10,25,7,61,65,18,8,26,9,64,72,19,8,35,8,51,68,31,4,23,4,52,66,27,6,24,8,71,73
18/03/2020,11,28,12,22,8,63,65,36,8,23,10,65,72,33,8,27,9,52,69,39,4,21,5,52,67,46,6,19,9,73,73
18/03/2020,12,36,14,22,8,63,65,49,8,13,11,67,72,42,8,20,9,52,70,49,4,11,5,54,67,65,6,11,9,74,74
18/03/2020,13,69,14,20,9,65,67,65,8,6,11,68,73,78,8,16,9,54,71,78,4,11,5,54,68,82,6,7,8,74,75
18/03/2020,14,114,14,17,8,67,68,57,8,5,11,70,73,96,8,10,8,54,72,94,4,8,5,55,69,92,6,6,8,74,75
18/03/2020,15,110,14,19,8,70,70,82,8,5,10,70,73,110,8,8,7,55,72,110,4,8,5,55,69,96,6,5,6,76,76
18/03/2020,16,82,14,16,5,70,70,71,8,8,7,70,74,86,8,15,5,55,72,119,4,13,4,55,70,90,6,8,5,76,76
18/03/2020,17,61,12,19,5,71,72,49,8,11,6,70,74,69,8,21,5,55,71,92,4,14,4,57,70,73,6,17,4,77,76
18/03/2020,18,46,12,18,5,71,72,47,6,19,5,71,73,67,8,30,5,55,71,86,4,19,3,60,69,67,6,32,3,80,76
18/03/2020,19,34,12,18,5,76,72,43,6,20,4,71,73,41,6,29,5,57,72,57,4,18,3,63,69,71,6,19,2,80,77
18/03/2020,20,26,10,18,4,81,73,31,6,13,4,73,74,29,6,14,5,57,72,41,4,17,3,63,69,49,6,12,2,78,78
18/03/2020,21,20,10,18,4,83,73,19,6,21,3,74,75,21,6,15,5,58,72,29,4,13,3,61,70,26,6,12,3,77,78
18/03/2020,22,14,10,22,5,81,73,8,6,22,4,74,75,18,6,21,5,55,71,21,6,14,3,61,69,27,6,14,3,76,78
18/03/2020,23,13,10,22,5,81,73,7,6,23,5,78,73,9,6,23,5,52,71,27,6,22,3,61,69,19,6,21,4,74,77
18/03/2020,24,11,10,21,5,81,73,6,6,20,6,78,73,4,6,24,6,52,70,32,6,16,3,61,68,14,6,22,5,73,77
19/03/2020,1,11,12,20,5,81,73,6,6,18,8,80,72,4,6,23,7,51,70,30,6,15,3,61,68,11,6,20,5,71,76
19/03/2020,2,13,12,18,5,81,73,1,6,18,10,80,72,6,6,21,7,52,70,28,6,13,3,61,68,7,6,20,7,71,75
19/03/2020,3,14,12,17,5,80,73,1,6,17,12,81,71,5,6,19,6,52,70,26,6,14,2,61,67,13,6,20,8,71,76
19/03/2020,4,9,12,17,5,80,73,1,6,15,13,83,72,6,6,18,6,52,70,26,6,15,2,60,67,11,6,16,8,70,76
19/03/2020,5,4,12,17,5,78,73,2,6,14,13,84,72,5,6,19,7,52,70,22,6,14,2,60,66,13,6,15,8,70,76
19/03/2020,6,1,12,17,5,78,72,1,6,13,12,86,72,3,6,19,7,52,70,21,8,18,2,58,66,4,6,16,9,70,76
19/03/2020,7,1,12,18,5,78,73,1,6,13,11,86,72,1,6,20,7,54,70,16,8,18,2,57,65,3,6,15,10,71,76
19/03/2020,8,1,12,19,5,78,72,2,6,16,11,86,72,2,6,26,8,55,70,22,8,18,2,55,64,4,6,17,10,71,77
19/03/2020,9,8,12,30,6,88,71,6,6,26,11,88,71,9,6,29,8,54,69,22,10,20,2,54,64,16,6,26,12,71,77
19/03/2020,10,20,12,34,7,90,71,21,8,27,9,91,72,20,6,24,8,54,68,26,12,16,3,52,63,24,6,16,11,70,78
19/03/2020,11,32,12,24,8,91,72,33,8,20,10,93,72,33,6,18,9,52,67,35,10,11,3,51,62,37,6,13,11,68,77
19/03/2020,12,39,10,13,8,93,72,53,8,18,10,93,72,44,6,18,9,51,66,45,10,8,3,50,61,49,6,12,11,68,76
19/03/2020,13,57,10,14,8,94,70,82,8,11,10,93,72,73,6,16,9,51,65,61,10,6,3,50,60,80,6,11,10,67,76
19/03/2020,14,103,10,11,8,93,70,82,8,7,9,93,72,117,6,12,8,50,64,98,10,7,4,50,59,109,6,11,9,67,77
19/03/2020,15,107,10,8,7,91,69,71,8,5,8,88,74,115,6,10,7,50,64,123,10,8,4,49,59,125,6,8,7,68,78
19/03/2020,16,69,10,8,5,91,69,76,10,5,7,87,75,114,8,9,5,50,65,124,10,7,3,49,59,110,6,5,5,70,78
19/03/2020,17,49,10,11,5,90,69,73,10,5,5,87,76,96,8,13,4,50,65,119,10,8,2,48,61,105,6,8,4,68,78
19/03/2020,18,46,12,11,3,88,68,59,12,10,5,84,77,45,8,18,4,50,65,88,10,10,2,46,61,88,6,7,3,67,78
19/03/2020,19,36,14,21,3,87,68,41,12,10,5,83,78,39,8,15,4,49,64,59,12,10,2,45,61,80,6,9,3,67,77
19/03/2020,20,31,14,17,3,86,68,41,12,10,4,81,78,33,8,11,3,49,63,49,10,10,2,46,61,53,6,9,3,68,77
19/03/2020,21,26,14,18,3,94,68,28,12,13,3,83,79,22,8,26,4,49,64,37,10,10,2,46,61,43,6,19,3,68,77
19/03/2020,22,26,14,13,3,96,69,26,12,15,3,83,79,14,6,20,4,54,65,34,10,12,2,46,61,34,6,25,4,70,78
19/03/2020,23,26,14,11,3,94,66,26,12,20,3,80,79,20,6,13,4,57,65,31,10,9,2,48,61,21,6,20,4,71,78
19/03/2020,24,-99,14,-99,4,91,65,-99,12,-99,3,77,79,-99,6,-99,4,55,65,-99,10,-99,2,46,61,-99,6,-99,4,73,78
20/03/2020,1,-99,14,-99,3,93,64,-99,12,-99,4,76,78,-99,6,-99,4,52,65,-99,10,-99,2,45,61,-99,6,-99,5,74,78
20/03/2020,2,-99,16,-99,3,90,64,-99,12,-99,4,73,78,-99,6,-99,4,51,64,-99,10,-99,2,44,61,-99,6,-99,5,76,78
20/03/2020,3,-99,16,-99,-99,90,63,-99,14,-99,-99,74,77,-99,6,-99,-99,51,64,-99,10,-99,-99,44,60,-99,6,-99,-99,76,76
20/03/2020,4,12,16,21,-99,90,64,8,12,15,-99,74,77,9,6,18,-99,49,63,26,10,10,-99,43,60,11,6,18,-99,78,75
20/03/2020,5,8,16,18,-99,87,62,8,12,16,-99,73,78,4,6,17,-99,49,63,24,10,10,-99,41,60,8,6,12,-99,80,75
20/03/2020,6,4,16,16,-99,86,62,4,12,16,-99,73,78,4,6,15,-99,49,64,23,10,15,-99,41,60,6,8,13,-99,61,75
20/03/2020,7,3,16,17,-99,87,63,1,12,17,-99,71,78,2,6,20,-99,49,65,21,8,18,-99,43,59,4,8,15,-99,63,75
20/03/2020,8,2,16,19,-99,78,63,2,12,17,-99,70,79,1,6,19,-99,48,66,15,8,17,-99,41,59,5,8,14,-99,64,75
20/03/2020,9,8,16,22,6,68,63,9,12,21,9,68,80,6,6,30,9,49,66,26,6,17,2,40,59,9,8,18,7,64,76
20/03/2020,10,19,16,22,6,64,64,21,12,21,9,64,79,16,6,33,9,50,66,29,6,16,2,40,59,26,8,24,7,65,76
20/03/2020,11,29,14,20,5,60,63,31,12,19,9,63,79,28,6,28,9,51,67,35,4,17,3,40,60,37,8,15,7,65,77
20/03/2020,12,39,16,11,6,57,62,41,12,9,9,63,79,41,6,19,9,52,68,47,4,16,3,41,60,47,8,19,6,65,77
20/03/2020,13,46,16,10,6,57,64,48,12,7,9,61,78,53,6,10,8,54,70,61,4,9,3,41,61,76,8,10,6,68,77
20/03/2020,14,51,16,8,5,57,64,61,12,6,9,63,78,63,6,8,8,54,70,90,4,6,3,43,62,67,8,6,6,68,77
20/03/2020,15,53,16,8,5,58,64,59,12,6,8,63,77,76,6,9,6,54,69,102,6,5,3,44,62,80,8,7,5,68,77
20/03/2020,16,49,16,6,4,60,63,49,12,6,6,64,76,63,6,10,5,52,69,104,6,5,3,44,62,80,8,5,4,70,77
20/03/2020,17,41,14,8,3,61,63,41,12,6,5,64,76,48,6,13,5,54,69,84,6,6,3,44,62,61,8,7,3,70,77
20/03/2020,18,34,12,9,3,60,63,34,8,6,4,64,75,39,6,11,4,54,69,51,6,6,2,44,62,44,8,8,2,70,76
20/03/2020,19,26,8,8,3,60,63,29,8,8,3,65,74,28,6,9,3,54,69,37,6,6,2,44,61,31,8,7,2,68,76
20/03/2020,20,23,8,10,3,63,63,26,8,8,3,65,73,24,6,10,2,54,68,29,6,6,2,43,61,26,8,8,2,68,76
20/03/2020,21,18,8,10,2,57,62,24,8,7,3,67,72,24,6,10,2,54,67,26,6,7,2,43,61,26,8,8,2,67,75
20/03/2020,22,21,8,11,2,58,63,24,8,9,3,71,71,26,6,10,2,50,67,29,4,8,2,45,60,29,8,9,2,65,74
20/03/2020,23,21,8,12,2,60,64,23,8,9,3,73,72,24,6,10,2,49,66,26,4,8,2,46,60,24,8,9,2,65,74
20/03/2020,24,22,8,10,2,61,65,26,8,10,2,74,72,19,6,10,2,49,67,19,4,9,2,48,59,21,8,10,2,64,74
21/03/2020,1,19,8,10,3,61,64,23,8,8,2,76,72,20,6,10,2,51,67,24,4,7,2,50,60,22,8,9,2,65,74
21/03/2020,2,19,8,10,3,63,65,25,6,6,2,78,73,19,6,10,2,52,68,26,4,5,2,51,61,22,6,8,2,67,75
21/03/2020,3,19,8,9,4,64,66,27,6,4,2,77,74,20,6,10,2,52,69,26,4,4,2,52,61,23,6,10,2,67,76
21/03/2020,4,21,8,10,4,64,67,25,6,4,2,76,73,21,6,10,2,54,69,29,4,3,2,52,62,21,6,11,2,68,76
21/03/2020,5,22,8,8,3,65,68,24,6,5,2,76,72,21,6,11,2,55,70,28,4,3,2,54,63,21,6,13,2,68,76
21/03/2020,6,21,8,10,4,65,68,20,6,8,2,76,72,21,6,13,2,54,69,27,4,4,2,54,63,22,6,13,1,68,76
21/03/2020,7,14,8,10,3,64,68,14,6,14,2,76,71,19,6,15,2,52,68,24,4,10,2,54,63,20,6,15,1,67,76
21/03/2020,8,11,8,18,4,63,69,11,6,16,2,74,71,15,6,16,2,51,68,20,4,13,2,55,64,6,6,15,2,64,75
21/03/2020,9,16,8,12,3,63,69,14,6,13,2,71,70,19,6,17,2,50,68,25,4,6,2,57,65,19,6,15,2,63,74
21/03/2020,10,22,8,14,3,60,69,21,6,11,3,71,70,26,6,18,3,49,67,31,4,7,2,58,65,24,6,14,2,61,73
21/03/2020,11,29,8,13,3,61,70,31,6,10,3,70,69,31,6,15,3,49,66,39,4,8,2,58,65,41,6,13,3,61,72
21/03/2020,12,41,8,11,3,63,71,46,6,7,4,70,69,41,6,15,3,48,65,48,4,7,2,57,65,46,6,14,3,61,73
21/03/2020,13,50,8,10,3,63,71,49,4,5,4,68,69,59,6,11,3,48,65,76,4,7,2,57,65,76,6,9,4,60,74
21/03/2020,14,63,6,10,3,63,71,67,4,5,4,70,70,90,6,7,3,48,65,101,4,7,2,55,65,106,6,7,4,60,74
21/03/2020,15,73,6,7,3,64,72,71,4,5,5,71,70,104,6,10,3,48,65,112,4,6,2,54,66,111,6,5,3,60,74
21/03/2020,16,59,6,8,3,64,72,50,4,5,5,71,69,98,4,7,2,48,65,115,4,5,2,54,66,107,4,5,3,58,74
21/03/2020,17,46,6,7,3,65,73,55,4,5,5,73,69,86,4,9,2,46,65,109,4,6,2,54,65,103,4,5,2,58,75
21/03/2020,18,43,6,7,2,67,74,41,4,6,4,73,69,55,4,9,2,46,65,90,4,7,2,54,65,73,4,6,2,58,76
21/03/2020,19,31,6,10,2,67,75,26,4,12,4,76,70,36,6,12,3,46,65,71,4,7,2,55,65,47,4,11,2,60,76
21/03/2020,20,28,6,10,3,67,75,26,4,20,4,68,70,34,6,16,3,50,66,44,4,8,2,57,66,30,4,31,3,60,76
21/03/2020,21,22,6,15,3,65,75,21,4,18,5,63,70,30,6,13,3,51,67,37,4,10,2,60,67,32,4,21,3,63,76
21/03/2020,22,17,6,15,3,65,74,12,4,23,5,57,69,29,6,15,3,50,67,27,4,13,3,58,68,21,4,27,4,64,77
21/03/2020,23,15,6,11,4,64,74,11,4,24,5,55,70,21,6,18,4,50,68,31,4,13,3,57,69,22,4,23,5,64,78
21/03/2020,24,10,6,11,4,63,73,9,4,13,5,52,70,11,6,17,5,50,68,24,4,10,3,55,69,14,4,18,5,63,78
22/03/2020,1,5,8,12,4,63,75,9,4,10,5,51,70,10,6,13,5,50,68,18,4,10,3,54,69,10,4,15,5,63,78
22/03/2020,2,8,10,9,4,63,74,8,4,11,5,52,68,9,6,11,5,49,68,19,4,10,3,51,69,9,4,15,6,61,77
22/03/2020,3,9,10,10,4,61,72,4,6,12,5,51,68,6,6,12,5,49,67,23,4,12,3,52,68,9,4,13,7,61,76
22/03/2020,4,6,12,13,4,58,69,3,6,10,5,52,67,6,6,12,5,49,67,22,4,7,3,54,68,9,4,12,5,61,76
22/03/2020,5,9,14,12,4,58,70,4,8,10,5,51,67,1,6,12,5,49,66,26,4,11,3,52,68,11,4,11,5,60,75
22/03/2020,6,7,14,10,3,58,70,2,8,10,5,51,67,1,6,12,5,49,66,22,2,10,3,52,68,8,4,11,5,60,75
22/03/2020,7,3,16,12,3,58,70,1,8,10,5,51,66,1,6,13,5,49,66,14,2,13,3,52,68,4,4,12,5,60,75
22/03/2020,8,4,16,12,4,60,70,5,10,10,5,52,66,4,6,15,5,48,65,13,2,13,3,52,67,4,6,13,5,58,74
22/03/2020,9,11,18,12,4,60,70,11,12,12,5,52,66,9,8,16,5,49,65,23,4,12,3,52,67,13,6,13,5,60,73
22/03/2020,10,24,18,16,5,60,70,22,14,14,6,51,66,20,8,15,5,48,66,31,4,11,3,51,67,26,8,13,5,60,73
22/03/2020,11,34,18,13,5,57,69,36,16,13,6,51,66,37,8,14,5,49,66,44,4,10,3,51,68,41,8,13,5,61,72
22/03/2020,12,48,18,15,5,57,69,51,16,13,6,52,65,55,10,12,5,49,66,51,4,7,3,51,68,53,8,9,5,63,72
22/03/2020,13,84,18,10,5,55,68,96,16,9,6,52,65,80,10,9,5,49,66,63,4,5,3,51,68,71,8,5,5,64,71
22/03/2020,14,102,18,6,5,54,67,86,16,5,6,52,66,114,10,10,5,48,66,104,4,5,3,52,67,84,8,5,5,61,70
22/03/2020,15,55,18,4,5,52,66,71,18,6,6,54,66,92,10,5,5,48,66,114,4,5,3,51,66,104,8,5,4,61,70
22/03/2020,16,57,20,7,4,50,65,65,18,6,5,55,68,67,10,6,5,48,67,109,4,5,3,51,67,96,8,5,3,61,70
22/03/2020,17,55,20,5,3,50,65,63,18,5,5,55,68,63,10,7,4,48,66,80,4,4,2,49,66,73,8,5,3,58,69
22/03/2020,18,46,20,8,3,50,65,41,18,6,5,57,68,51,12,8,3,48,67,73,6,4,2,48,66,65,10,6,2,57,69
22/03/2020,19,31,20,7,2,50,65,29,18,8,4,57,68,36,12,7,2,48,66,46,6,5,2,48,66,45,10,9,2,61,68
22/03/2020,20,26,20,10,2,50,65,23,18,10,3,57,67,26,12,10,2,43,66,29,6,7,1,45,66,39,8,11,2,63,68
22/03/2020,21,19,20,10,2,51,65,21,18,10,3,57,66,21,12,10,2,43,65,24,6,8,1,43,65,39,8,10,2,58,68
22/03/2020,22,15,20,15,2,51,64,19,18,13,2,57,66,19,12,13,2,41,63,21,6,10,1,41,64,27,8,14,2,60,68
22/03/2020,23,14,20,15,2,51,63,15,18,17,2,58,66,13,10,16,2,41,62,21,6,13,2,41,62,11,8,17,3,60,68
22/03/2020,24,11,20,13,2,51,64,17,18,18,3,58,66,15,10,17,2,40,61,24,6,12,2,43,61,9,8,20,3,58,67
23/03/2020,1,14,22,12,2,52,64,19,18,17,3,57,65,16,12,16,2,40,61,26,6,10,2,43,61,9,8,19,3,57,67
23/03/2020,2,13,20,14,2,52,64,14,16,15,3,57,65,16,12,14,2,40,61,26,6,7,2,43,61,12,8,17,4,57,67
23/03/2020,3,11,20,13,3,54,63,6,16,15,3,57,65,15,12,16,2,40,61,28,6,7,2,43,61,10,8,15,4,58,67
23/03/2020,4,14,18,9,2,52,64,10,14,13,3,57,65,9,12,17,3,40,60,29,6,10,2,41,60,9,8,14,4,60,67
23/03/2020,5,11,18,10,2,52,64,7,14,13,3,57,65,6,12,15,4,40,60,30,6,13,2,41,59,9,8,16,4,61,67
23/03/2020,6,6,18,14,2,51,63,1,12,13,3,57,65,6,12,17,5,41,60,29,6,16,2,40,59,8,8,15,5,63,66
23/03/2020,7,1,16,15,3,51,63,1,12,13,4,57,64,2,12,19,5,43,60,25,6,18,1,40,58,5,10,18,5,63,66
23/03/2020,8,4,16,16,4,52,63,3,12,16,5,57,63,3,12,23,5,43,60,20,6,18,2,40,58,4,10,18,6,64,68
23/03/2020,9,9,14,21,5,57,61,9,12,20,6,58,63,9,10,26,6,44,60,20,6,12,2,40,57,16,8,22,7,64,69
23/03/2020,10,17,14,27,5,60,61,18,10,22,7,60,63,20,10,27,7,45,60,26,6,12,2,40,56,24,8,24,7,64,70
23/03/2020,11,32,14,23,5,61,60,30,8,19,8,63,63,31,10,25,8,45,59,36,6,10,2,40,55,36,6,19,8,63,70
23/03/2020,12,40,14,23,6,63,60,46,8,14,8,64,63,44,8,20,7,46,58,44,6,10,3,39,55,47,6,16,8,60,70
23/03/2020,13,46,14,15,6,64,59,55,8,10,8,64,62,57,8,15,6,46,57,49,6,8,3,38,54,57,6,13,7,61,71
23/03/2020,14,57,14,10,6,64,58,57,8,7,8,67,62,82,8,13,6,46,57,78,6,8,3,38,54,76,6,9,7,61,71
23/03/2020,15,59,14,7,5,64,58,71,8,6,7,67,62,86,8,9,5,46,57,104,6,9,3,36,53,103,6,8,5,61,71
23/03/2020,16,67,12,8,5,63,58,82,6,5,5,67,62,84,8,10,5,46,56,112,6,8,3,36,53,103,6,5,4,61,71
23/03/2020,17,76,12,9,4,60,57,80,6,7,5,67,62,94,8,7,4,46,57,111,4,7,2,36,54,107,6,6,3,61,72
23/03/2020,18,59,12,10,3,60,56,69,8,10,4,65,61,90,8,10,3,46,56,105,4,7,2,36,54,98,6,6,2,61,73
23/03/2020,19,41,12,15,2,63,56,47,8,15,3,67,61,49,8,15,2,45,56,86,4,10,2,36,53,76,6,7,2,61,73
23/03/2020,20,21,12,19,2,61,56,36,8,14,3,67,62,43,8,18,2,46,56,49,4,14,2,38,53,53,6,9,2,64,74
23/03/2020,21,26,12,23,3,64,56,34,8,14,3,70,63,37,8,17,2,49,57,37,4,15,3,39,54,44,6,11,2,65,73
23/03/2020,22,13,12,27,4,67,57,32,8,19,3,74,63,31,8,20,3,50,58,36,4,15,3,39,55,34,6,19,2,67,73
23/03/2020,23,13,12,29,5,67,58,24,8,23,4,78,64,21,8,25,4,50,59,34,4,15,3,39,56,35,6,19,3,68,73
23/03/2020,24,17,12,21,5,68,59,16,8,27,5,81,65,19,8,28,5,51,61,34,4,16,3,40,57,24,6,15,4,71,74
24/03/2020,1,15,10,19,5,70,59,12,8,25,5,84,66,7,8,25,5,52,61,34,4,14,3,40,57,24,6,21,4,73,75
24/03/2020,2,15,10,18,5,71,60,13,8,21,5,86,67,6,8,22,6,54,62,33,4,15,3,41,57,20,6,21,4,74,75
24/03/2020,3,13,8,12,5,71,60,7,8,20,5,90,69,8,6,20,6,55,63,31,4,17,3,43,57,16,6,19,4,76,77
24/03/2020,4,14,8,15,5,70,60,2,8,20,6,90,71,12,6,21,6,57,64,36,4,14,3,44,57,17,6,17,4,77,79
24/03/2020,5,11,8,19,5,70,60,2,8,18,6,91,73,7,6,19,6,57,64,39,4,9,2,44,57,10,6,19,5,78,80
24/03/2020,6,6,8,19,4,70,61,1,8,18,7,93,76,3,6,21,5,55,64,36,4,17,2,45,57,8,6,20,5,78,82
24/03/2020,7,1,8,22,4,70,61,1,8,16,7,97,78,2,6,22,5,54,64,33,4,20,2,45,57,6,6,19,6,80,84
24/03/2020,8,2,8,21,5,73,62,4,8,17,8,97,78,4,6,27,6,55,64,17,4,18,2,45,57,6,6,22,7,78,84
24/03/2020,9,9,8,28,5,70,62,10,8,20,9,96,79,9,6,33,7,57,64,22,4,20,3,44,58,17,6,26,8,77,85
24/03/2020,10,18,10,30,6,71,63,24,8,27,10,96,79,17,6,35,8,58,65,31,4,24,3,44,58,31,6,28,9,78,85
24/03/2020,11,29,10,30,6,73,63,44,6,27,10,94,80,41,6,35,8,58,66,50,4,21,4,45,59,47,6,29,9,78,86
24/03/2020,12,39,10,19,6,73,63,59,6,16,10,94,81,50,6,25,8,58,68,71,4,21,5,44,60,80,6,20,9,80,86
24/03/2020,13,46,10,6,6,71,63,90,6,10,10,97,82,69,6,18,8,60,69,63,4,11,5,46,62,82,6,13,8,81,86
24/03/2020,14,46,10,5,7,73,63,57,6,6,10,102,83,96,6,11,7,61,69,67,4,5,5,46,62,106,6,11,7,81,86
24/03/2020,15,65,10,7,7,71,63,63,6,6,9,101,83,76,6,9,6,61,68,84,4,5,4,46,62,122,6,7,6,84,85
24/03/2020,16,69,12,8,5,71,62,71,6,5,7,102,83,94,8,10,5,61,67,100,4,5,4,48,61,115,6,7,5,84,85
24/03/2020,17,69,12,8,4,73,64,73,6,7,5,99,84,90,8,11,4,63,67,108,6,5,3,49,61,104,8,11,4,84,83
24/03/2020,18,61,12,10,3,71,64,57,6,8,5,97,84,78,8,13,3,63,67,104,6,6,2,49,61,94,8,8,3,84,83
24/03/2020,19,41,12,15,3,70,63,44,6,16,4,94,84,49,8,18,3,63,68,78,8,11,2,49,61,57,8,13,2,84,82
24/03/2020,20,24,12,20,3,70,64,28,6,12,3,94,84,30,8,19,2,61,68,42,8,25,2,49,61,41,8,13,3,87,81
24/03/2020,21,19,12,11,3,71,64,24,6,12,3,93,84,24,8,13,2,58,68,26,8,11,2,48,61,37,8,13,3,90,81
24/03/2020,22,19,12,16,3,70,63,24,6,12,3,91,83,20,8,13,2,58,67,24,8,10,2,46,61,26,8,19,3,91,81
24/03/2020,23,10,12,19,4,68,62,17,6,17,3,90,83,18,8,16,2,58,66,24,8,18,2,48,59,17,8,20,4,87,81
